,NW,SE,dipole,dipole_std
1952-01-01,-0.5654099212509295,0.9974452273041865,-1.562855148555116,-0.9394490042814279
1952-02-01,0.4297481033982434,1.2114158962718153,-0.781667792873572,-0.46986890011709953
1952-03-01,0.17643126037010604,1.1726640192601576,-0.9962327588900516,-0.5988462041648978
1952-04-01,-0.3251588273006289,-0.40897489289199174,0.08381606559136284,0.05038273664414126
1952-05-01,-0.7839957794950169,-0.841545266819389,0.05754948732437215,0.03459361452260745
1952-06-01,-0.5146596912531107,-0.7258275167271642,0.21116782547405344,0.1269352464054526
1952-07-01,-0.3432034463227085,-0.16033535225084156,-0.18286809407186694,-0.10992397411205077
1952-08-01,0.6621044155246048,0.023628079880420608,0.6384763356441842,0.38379497826956177
1952-09-01,0.8781543804798336,-0.5036011902594698,1.3817555707393034,0.8305881042727843
1952-10-01,0.9827712017217628,-0.5385227029818576,1.5212939047036205,0.914466094515873
1952-11-01,1.1075561524631448,-0.9139228524640859,2.0214790049272304,1.2151327268623864
1952-12-01,1.3358763330725334,-1.7986473564616803,3.1345236895342135,1.8841958333450854
1953-01-01,0.9336694589627699,-2.7537853656918134,3.6874548246545835,2.216568673403405
1953-02-01,0.3085388770349352,-1.8620847088609955,2.170623585895931,1.3047851352858757
1953-03-01,-1.3999150866235113,-0.6421951798410162,-0.7577199067824951,-0.4554735687495657
1953-04-01,-1.5028928166906743,1.8017157818046015,-3.3046085984952756,-1.9864356976821558
1953-05-01,-1.5869520937782546,1.3994623337412146,-2.9864144275194695,-1.7951657662571365
1953-06-01,-0.9968656987697752,1.4073594039461135,-2.4042251027158885,-1.4452055143453373
1953-07-01,-0.548538766229129,0.7711766440546242,-1.3197154102837532,-0.7932950979315947
1953-08-01,-0.2041813705174469,0.14905213607588094,-0.35323350659332786,-0.21233245214998636
1953-09-01,-0.26140026861644616,0.05114965478438884,-0.312549923400835,-0.18787711362669252
1953-10-01,-0.4207815272236961,-0.3302160833355959,-0.09056544388810023,-0.0544398603809448
1953-11-01,0.08529570303885174,-0.7689394892595868,0.8542351922984385,0.5134899427940302
1953-12-01,0.3263318903416521,-1.0485479326650478,1.3748798230066999,0.8264550185117293
1954-01-01,-0.3844417274712926,-1.2714343857442967,0.8869926582730041,0.5331808071847828
1954-02-01,0.46210188397532265,-0.5479437691912113,1.010045653166534,0.6071492831714731
1954-03-01,0.6247174766331627,-0.2304717673007526,0.8551892439339153,0.5140634334721715
1954-04-01,0.9450011122181305,0.06802770679093836,0.8769734054271922,0.5271581267602125
1954-05-01,0.8113619371116566,1.4136428313227674,-0.6022808942111108,-0.36203750993011613
1954-06-01,0.2997911413958466,0.44406353375096014,-0.14427239235511352,-0.08672368355353757
1954-07-01,0.18385310696973325,0.1254750214187358,0.058378085550997466,0.0350916938101679
1954-08-01,0.20100823192754477,0.3067490488362551,-0.10574081690871032,-0.06356193998441396
1954-09-01,-0.13427152189586036,0.3799905038738512,-0.5142620257697116,-0.3091284233831652
1954-10-01,-0.11359287291586016,1.0580057316309224,-1.1715986045467826,-0.7042604962312469
1954-11-01,-0.163574713675062,-0.5039108792871131,0.3403361656120511,0.20457972205600403
1954-12-01,-0.11860306307363346,-1.1964651919209028,1.0778621288472694,0.6479144945930456
1955-01-01,-0.23758124622644733,-3.422713665400935,3.185132419174488,1.914617283927028
1955-02-01,-0.4050295478320541,-4.525573340816833,4.120543792984779,2.4769031007105204
1955-03-01,0.7445799338146563,-2.8846697284272977,3.629249662241954,2.1815809255477343
1955-04-01,0.5784919734833935,-2.0644257398695003,2.642917713352894,1.5886862045421108
1955-05-01,0.8336619291454227,-0.809516901592088,1.6431788307375106,0.9877324317738811
1955-06-01,0.2991334169117046,-0.4277925761769377,0.7269259930886423,0.43696301671000914
1955-07-01,0.0006924982429565335,-0.7329340649404479,0.7336265631834045,0.44099080131273577
1955-08-01,0.11099393824068493,-0.08712649605826077,0.1981204342989457,0.11909231952943508
1955-09-01,-0.1699139248936495,-0.40580465521427656,0.23589073032062705,0.14179644986537066
1955-10-01,0.6326112144499839,-0.561504888717478,1.1941161031674619,0.717796006337646
1955-11-01,0.7131407034726694,-1.8552145022740705,2.56835520574674,1.5438658809234518
1955-12-01,0.41302624139427146,-1.01920897215149,1.4322352135457614,0.860931959373401
1956-01-01,0.8205721679038797,-0.7279301422306355,1.548502310134515,0.9308213590544777
1956-02-01,-0.24416893113904373,0.19922175855406513,-0.44339068969310885,-0.2665269025891152
1956-03-01,-1.071867170104315,0.23552872218959314,-1.3073958922939082,-0.7858897034396696
1956-04-01,-0.056212153713619185,0.5313387915675414,-0.5875509452811606,-0.3531831795283822
1956-05-01,0.8319706376147722,0.07994258464394459,0.7520280529708276,0.45205213433139196
1956-06-01,1.073744937949776,0.09395193828916829,0.9797929996606078,0.5889640884403498
1956-07-01,0.5256505972288499,-0.23466071888518836,0.7603113161140382,0.45703129271295057
1956-08-01,0.34326464178339633,-0.5056956660516878,0.8489603078350841,0.5103191531265557
1956-09-01,0.3123547230500761,-0.761050568765941,1.073405291816017,0.6452354420172995
1956-10-01,1.0629822685735542,0.05290184270394867,1.0100804258696054,0.6071701854165127
1956-11-01,2.188886524606094,-0.6904577698858191,2.8793442944919128,1.7308047600858274
1956-12-01,2.1714369896410948,-1.5138149481425547,3.6852519377836495,2.2152444944611935
1957-01-01,1.610561913785461,-2.46088474323146,4.071446657016921,2.447390285309351
1957-02-01,1.9064648511511153,-2.5009405740437205,4.407405425194836,2.649338706784079
1957-03-01,1.531719540264956,-1.3018328087208446,2.8335523489858003,1.7032787301465853
1957-04-01,1.516031245307493,-1.5079634554623507,3.0239947007698436,1.817755671865681
1957-05-01,1.3542351982370364,0.8603589343045867,0.49387626393244977,0.29687432313770123
1957-06-01,0.3961947586429428,0.7169158665270493,-0.3207211078841065,-0.19278890032279564
1957-07-01,0.20471236918109328,0.6936728900313086,-0.48896052085021535,-0.29391941720916526
1957-08-01,0.18005500907559302,-0.9748745429310024,1.1549295520065954,0.694240549836553
1957-09-01,0.7486139773173937,0.06533015236594189,0.6832838249514518,0.41072924102128266
1957-10-01,0.1824144651615624,0.05681370410575633,0.1256007610558061,0.07549996557259658
1957-11-01,0.5426334610122433,-1.0799324707033013,1.6225659317155445,0.9753417969287757
1957-12-01,-0.17848731134408444,-0.8260608154372334,0.647573504093149,0.3892633838662427
1958-01-01,-0.7993092758972306,0.30455677650899216,-1.1038660524062227,-0.6635457321504445
1958-02-01,0.1878620943016468,0.750794216208955,-0.5629321219073082,-0.3383845405588473
1958-03-01,0.21392155596619908,-0.13023031887942954,0.3441518748456286,0.20687338583119516
1958-04-01,-0.29700195533664564,0.04724594309383483,-0.3442478984304805,-0.2069311066386929
1958-05-01,-1.155891994957012,0.89752161762176,-2.0534136125787716,-1.2343289622832407
1958-06-01,-0.7416999191362169,1.5164025405215042,-2.2581024596577213,-1.3573696252350262
1958-07-01,-0.858013796124697,1.8288461705683892,-2.686859966693086,-1.6151003646672455
1958-08-01,-0.6394070577382557,0.5531963171501421,-1.1926033748883977,-0.7168866891326389
1958-09-01,-0.10573880736951043,-0.327567427178122,0.22182861980861157,0.1333435643047211
1958-10-01,0.6158549002111287,-0.2500229245985375,0.8658778248096661,0.5204884541595904
1958-11-01,0.8760684542586976,0.01172135173866839,0.8643471025200292,0.5195683205616941
1958-12-01,0.9122704450715664,0.9868424529630365,-0.07457200789147012,-0.04482603434213131
1959-01-01,1.190401249272857,-1.168259041271618,2.358660290544475,1.4178160166914573
1959-02-01,0.6554102418860044,0.53564183910953,0.11976840277647438,0.07199407241084303
1959-03-01,0.33146631734643045,0.4871103085933528,-0.15564399124692235,-0.09355927370139884
1959-04-01,0.09352978717603869,0.6526064950235809,-0.5590767078475423,-0.33606700978647325
1959-05-01,-0.9972551134246719,0.856691564240392,-1.8539466776650637,-1.1144272467819702
1959-06-01,-1.1518067951055078,0.6951561374794938,-1.8469629325850017,-1.1102292426561975
1959-07-01,-0.26083128473730766,0.4494260437559384,-0.7102573284932461,-0.426943303513093
1959-08-01,-0.15983194815815882,1.0590488946714043,-1.218880842829563,-0.7326823571542004
1959-09-01,0.5470997234617025,-0.17573830652045944,0.722838029982162,0.4345056982096525
1959-10-01,0.4300007531207228,0.8484766552965955,-0.41847590217587277,-0.251550356396341
1959-11-01,0.17903710213584942,0.25132286259939185,-0.07228576046354243,-0.04345174647438277
1959-12-01,0.5243382802819193,-1.606721656435488,2.1310599367174072,1.2810030011188889
1960-01-01,-0.7014336086141975,-0.19713944827284918,-0.5042941603413482,-0.30313663248677625
1960-02-01,-0.35006257308590283,-0.3154325071212643,-0.03463006596463852,-0.020816504343833295
1960-03-01,-0.49247454000228963,-0.17228282894886274,-0.3201917110534269,-0.1924706742057358
1960-04-01,-0.5054066561690622,-0.6280391313932245,0.12263247522416232,0.07371569709989872
1960-05-01,0.4752647257151038,1.3904161542495341,-0.9151514285344303,-0.5501073462235051
1960-06-01,1.1899116099346625,0.7993094473026247,0.39060216263203784,0.23479515238126325
1960-07-01,1.1134683647705985,-0.32903437520379986,1.4425027399743984,0.8671038797133851
1960-08-01,0.6112717089644887,1.2455957852701098,-0.6343240763056212,-0.3812990106139939
1960-09-01,1.0385451939698855,1.1124865513623485,-0.07394135739246299,-0.044446943558260794
1960-10-01,1.2900851368837212,0.2440940687173014,1.0459910681664197,0.6287564579383381
1960-11-01,1.5534620324978778,-0.13472895949150845,1.6881909919893863,1.0147897250282971
1960-12-01,0.789557848458791,-0.5935495533672863,1.3831074018260772,0.831400704448559
1961-01-01,-0.9096190679519003,-0.06878149602603302,-0.8408375719258673,-0.5054364893883265
1961-02-01,-1.155367903383933,0.48503213222364244,-1.6404000356075754,-0.9860620681958278
1961-03-01,-1.1147758626411965,1.3215592438664643,-2.436335106507661,-1.464507182268652
1961-04-01,-0.7066703483165088,0.5914836606203351,-1.298154008936844,-0.7803343081584716
1961-05-01,0.31697236653160016,-0.7552398246420058,1.072212191173606,0.6445182564153218
1961-06-01,-0.08836026488851458,0.09468541230200724,-0.1830456771905218,-0.1100307212307148
1961-07-01,-0.26239729541383633,-0.29358313124991736,0.031185835836081033,0.018746140645840667
1961-08-01,0.08972751325342751,-0.44383935763560306,0.5335668708890305,0.3207327729877452
1961-09-01,-0.00958575183065875,-0.10190192256133855,0.0923161707306798,0.05549224107697459
1961-10-01,0.29917622120352955,-0.020201067242333344,0.3193772884458629,0.19198111603494328
1961-11-01,0.9372055110703712,-0.8711368683818136,1.808342379452185,1.0870140136447528
1961-12-01,1.744479838792357,-1.582517014011803,3.32699685280416,1.999893517645526
1962-01-01,1.3035298605452776,-1.606632009611697,2.9101618701569745,1.7493295355902467
1962-02-01,0.8261680460546751,-1.1078289323249426,1.9339969783796178,1.1625463417398385
1962-03-01,0.7151076128823893,0.7025071770303909,0.012600435851998437,0.007574257234021897
1962-04-01,0.8122347270620417,-0.5006591444968606,1.3128938715589022,0.7891945977869376
1962-05-01,2.471082692523652,-2.370349600913372,4.841432293437024,2.91023691579499
1962-06-01,3.4807033477741243,-3.130399822150853,6.611103169924977,3.9740050739377777
1962-07-01,1.4667603733954346,-4.388568544929772,5.855328918325206,3.5197010594017137
1962-08-01,1.2113043597831596,-3.0638085314963304,4.27511289127949,2.569816244721271
1962-09-01,1.310185405920524,-3.261707969871532,4.571893375792056,2.748214179375199
1962-10-01,1.7298522550664628,-1.8519301686388028,3.5817824237052656,2.1530478589865063
1962-11-01,1.1657491092029448,-0.5696790491050053,1.73542815830795,1.0431844927097922
1962-12-01,0.9013083703358667,0.055574947995183886,0.8457334223406828,0.5083794376209644
1963-01-01,0.7569921344368215,-0.5628984893418719,1.3198906237786934,0.7934004206440102
1963-02-01,0.5727875185923592,-0.13670933932617366,0.7094968579185329,0.42648617648832676
1963-03-01,-0.3116942675038363,2.150873861049703,-2.462568128553539,-1.4802761333855083
1963-04-01,-0.525263671547444,2.800462895953637,-3.325726567501081,-1.99912993551558
1963-05-01,-0.32086378201846977,-2.3571470686822713,2.0362832866638017,1.2240317395120113
1963-06-01,0.8585750709947562,-0.7182482852611616,1.5768233562559177,0.9478454438543762
1963-07-01,-0.27317144886835254,-0.5747481695048479,0.3015767206364953,0.18128100366713054
1963-08-01,-0.6356173119010564,-0.5773316279722916,-0.058285683928764764,-0.03503615020327586
1963-09-01,-0.3941979739860655,-0.298472958002177,-0.0957250159838885,-0.057541334546601035
1963-10-01,-0.1194497528460768,1.5917303216400644,-1.7111800744861412,-1.0286087092642238
1963-11-01,-0.584768945234175,0.7165898780768988,-1.3013588233110738,-0.7822607564768334
1963-12-01,-0.4907498402438728,1.1653211294205144,-1.6560709696643872,-0.9954820348571287
1964-01-01,-1.1865210757756746,1.3431559786889444,-2.529677054464619,-1.520616029046246
1964-02-01,-0.9949770898938816,0.8583704047586675,-1.853347494652549,-1.1140670714419783
1964-03-01,-0.8212115012191583,1.3320723713838225,-2.153283872602981,-1.2943620475143396
1964-04-01,-1.1519498240806307,1.045259583230032,-2.1972094073106625,-1.320766157890027
1964-05-01,-0.6475336091423207,0.7735645094519776,-1.4210981185942984,-0.8542373320610664
1964-06-01,-0.4705608306020672,-0.08941656492056904,-0.3811442656814982,-0.2291099090105034
1964-07-01,-0.02439499279503049,-0.20703319773492124,0.18263820493989075,0.10978578528736681
1964-08-01,0.3032687291048577,-0.185167522441067,0.4884362515459247,0.2936042733032527
1964-09-01,-0.4303728206138745,-0.17158195378103874,-0.25879086683283575,-0.1555619677153088
1964-10-01,-0.18202753948015682,-0.006265060998393323,-0.1757624784817635,-0.10565271231462779
1964-11-01,-0.16655013396046622,0.09851577659127742,-0.26506591055174367,-0.1593339638462366
1964-12-01,0.7516603900868005,-0.06715970348653362,0.8188200935733342,0.49220154683194306
1965-01-01,1.3867789881095345,-1.3384250122502541,2.7252040003597884,1.6381493748596616
1965-02-01,-0.00751339770205247,-0.6723898600362196,0.6648764623341671,0.3996643777815623
1965-03-01,-0.42726585543164164,-0.562246512441571,0.13498065700992934,0.08113832170720782
1965-04-01,-0.32071135697928765,-0.5290201396599664,0.20830878268067876,0.12521664509558902
1965-05-01,-1.2966763547769267,-0.4386235424331926,-0.8580528123437341,-0.5157847551786542
1965-06-01,-0.6710728376247804,0.39932161896778423,-1.0703944565925647,-0.6434255966484931
1965-07-01,-0.5131156047260537,-0.6972383296489524,0.18412272492289872,0.11067814618284844
1965-08-01,-0.7502179732094143,-0.4714668787858702,-0.2787510944235441,-0.1675602747578123
1965-09-01,-0.8367525911730275,-0.6837913060802382,-0.15296128509278928,-0.09194667023804524
1965-10-01,-0.3755238186720216,-0.6803276787973878,0.30480386012536614,0.1832208718515236
1965-11-01,-0.554607579604236,0.3591435424867175,-0.9137511220909535,-0.5492656069905191
1965-12-01,0.041881711057010176,1.6352334803126676,-1.5933517692556574,-0.9577808503117904
1966-01-01,-0.29615004552861424,2.121860888986296,-2.41801093451491,-1.4534923258062429
1966-02-01,0.6340185360446247,0.44420207884227425,0.1898164572023504,0.11410070976816927
1966-03-01,-0.1893261932398971,-0.005539736696808134,-0.18378645654308898,-0.11047601165049865
1966-04-01,0.012065911783024692,-0.6133696511364457,0.6254355629194704,0.37595602981511345
1966-05-01,-0.22408432220900654,-0.7129428232349597,0.4888585010259532,0.29385809199779894
1966-06-01,-0.011218578962719222,-0.4703340689215969,0.4591154899588777,0.2759792488067787
1966-07-01,-0.4843323284914594,-0.8009026567968573,0.31657032830539794,0.19029382216675889
1966-08-01,-0.8714898399997836,-1.9254568635702807,1.0539670235704972,0.633550890339499
1966-09-01,-0.9352546627266722,-0.11999428154469939,-0.8152603811819729,-0.4900617655062813
1966-10-01,-0.4798201297288219,0.5025214125742246,-0.9823415423030464,-0.5904960447768158
1966-11-01,-0.66078310347287,0.2850626671899835,-0.9458457706628535,-0.5685580447263573
1966-12-01,-0.12737272286219334,0.4878356328949381,-0.6152083557571314,-0.369808345818857
1967-01-01,-0.4481157215789425,-0.08467343297087696,-0.3634422886080656,-0.21846906059225832
1967-02-01,-0.34420569315568594,1.3314611430397898,-1.6756668361954756,-1.0072613205559233
1967-03-01,0.45821922150464955,-0.719454442526719,1.1776736640313685,0.7079122796924469
1967-04-01,-0.1956184241381888,-0.34173977504842135,0.14612135091023254,0.08783511238631848
1967-05-01,-0.5992378398781811,-0.47920910447694787,-0.12002873540123327,-0.07215056114579571
1967-06-01,-1.0828710051247221,-0.09675130504895856,-0.9861197000757636,-0.5927671359658353
1967-07-01,-0.921249307242919,-1.4580953723005556,0.5368460650576367,0.32270393179884205
1967-08-01,0.17357172487476494,-0.6191396467041118,0.7927113715788767,0.4765073138101368
1967-09-01,-0.17047768873719982,-1.4194657409577047,1.248988052220505,0.7507801238667214
1967-10-01,0.27026766411481284,0.3592494887330165,-0.08898182461820364,-0.053487929840458914
1967-11-01,0.35771892032775454,-1.329313635068544,1.6870325553962986,1.014093376358425
1967-12-01,0.06180136686245299,-0.6671414459887944,0.7289428128512474,0.43817534871630304
1968-01-01,0.217814658508049,-0.007903152960400235,0.22571781146844924,0.13568139915504107
1968-02-01,-0.7577264723998094,0.9911292010825176,-1.748855673482327,-1.051255916201729
1968-03-01,0.5918938928531247,0.06267334649721412,0.5292205463559105,0.31812015066078264
1968-04-01,0.3321898142789865,-0.4708312013080765,0.803021015587063,0.4827045514792457
1968-05-01,0.6431723904524926,-1.129800553865096,1.7729729443175886,1.0657530665570378
1968-06-01,0.8416934759017787,-1.3590600811447902,2.2007535570465686,1.322896584336457
1968-07-01,0.40368968574080816,-1.297709054826439,1.701398740567247,1.0227290444602626
1968-08-01,0.4247911576034715,-1.8195921143838587,2.2443832719873305,1.3491228742751473
1968-09-01,0.19690841597639291,-1.1642167844897502,1.3611252004661432,0.818186967271063
1968-10-01,-0.34517453176089885,0.8291618396251702,-1.174336371386069,-0.7059061972634253
1968-11-01,-0.6064738532108604,0.9138943875305763,-1.5203682407414367,-0.9139096679728395
1968-12-01,-0.1087998362385649,0.8973586233966848,-1.0061584596352497,-0.6048126494176729
1969-01-01,0.4814055755813309,1.887149204877832,-1.405743629296501,-0.8450075837408837
1969-02-01,-0.7788049761058835,2.185224893984327,-2.9640298700902106,-1.7817101685277887
1969-03-01,-0.9658482473033333,1.7046771699060088,-2.6705254172093422,-1.6052814916500782
1969-04-01,-1.4244043615830642,1.8349666037199677,-3.259370965303032,-1.9592428708243421
1969-05-01,-1.4498321989414167,1.8556831697270408,-3.3055153686684573,-1.9869807669658288
1969-06-01,-0.7864878244849327,1.6362032959518658,-2.4226911204367987,-1.4563056357974056
1969-07-01,-1.5002660947825774,1.7484085204937176,-3.248674615276295,-1.9528131800168775
1969-08-01,-0.7686342587653897,1.161246273793631,-1.9298805325590207,-1.1600719019743146
1969-09-01,-0.3824215736985708,0.5098154041463452,-0.892236977844916,-0.5363332239679511
1969-10-01,0.14858863454854618,0.10595646296596595,0.04263217158258023,0.025626655919224212
1969-11-01,0.9002789793178286,-0.37799784041642676,1.2782768197342553,0.768385916382337
1969-12-01,1.8224671704834778,-0.5422063724685598,2.364673542952038,1.421430647255269
1970-01-01,1.640597998561278,-0.32843129657102116,1.9690292951322992,1.1836046433498149
1970-02-01,0.6818758223193364,-0.2684901702995715,0.9503659926189079,0.5712751986607268
1970-03-01,1.8809712413443482,-0.8089382720930707,2.689909513437419,1.6169334799467527
1970-04-01,0.9992790422666092,0.036977306914089514,0.9623017353525197,0.578449901726982
1970-05-01,0.4809963247911982,-0.08019924149255934,0.5611955662837576,0.3373406783346788
1970-06-01,0.6605373608409584,0.017181658278691652,0.6433557025622667,0.38672801809539226
1970-07-01,0.7268829691627658,-0.6539633628914546,1.3808463320542206,0.8300415511401124
1970-08-01,0.3197744816354684,-0.7934619704221688,1.1132364520576372,0.6691783799555716
1970-09-01,0.3842972535297967,0.35456340476210096,0.029733848767695747,0.017873335634522012
1970-10-01,0.30923000974684267,-0.7920602200865211,1.1012902298333638,0.661997377555001
1970-11-01,0.7907521926014233,-0.36235039480919584,1.153102587410619,0.6931423418086791
1970-12-01,0.5229288706730436,-0.48499539946712183,1.0079242701401654,0.6058740970650294
1971-01-01,0.42286809649269447,-0.6369793646386059,1.0598474611313005,0.6370856844733911
1971-02-01,0.3754388531362339,-0.9063680701318446,1.2818069232680784,0.7705078995059339
1971-03-01,0.1186454664062034,-0.7519717904292457,0.8706172568354491,0.5233373776197061
1971-04-01,0.1589890334549312,-1.0532095675022022,1.2121986009571333,0.7286655898426389
1971-05-01,0.7087569175855073,-0.951321877407618,1.6600787949931253,0.9978911816791473
1971-06-01,1.1128952048629892,-0.14711652059723304,1.2600117254602223,0.7574065721707441
1971-07-01,1.2728882516412026,-2.4125895543416416,3.685477805982844,2.2153802662600253
1971-08-01,1.7412110525068831,-0.48784779840594006,2.229058850912823,1.3399112002867133
1971-09-01,1.4072467476517623,-0.5544553884829703,1.9617021361347327,1.1792002094322893
1971-10-01,1.4709906902362968,-0.572262507572449,2.043253197808746,1.228221427910902
1971-11-01,1.540996587512711,-0.9156342918273768,2.4566308793400875,1.4767071891574366
1971-12-01,0.6500576173936295,0.11400837768468684,0.5360492397089427,0.3222249515292318
1972-01-01,-0.04931544269418742,0.21605091229309228,-0.2653663549872797,-0.15951456422117674
1972-02-01,-0.9282650350737661,0.6405286229454996,-1.5687936580192656,-0.9430187060597205
1972-03-01,-0.10657818909212957,0.41107350259571507,-0.5176516916878446,-0.3111659879486215
1972-04-01,-0.10576073151898184,0.09174336653939773,-0.19750409805837957,-0.11872183319995164
1972-05-01,-0.7014356966284327,0.5953303243321129,-1.2967660209605456,-0.7794999736883234
1972-06-01,-0.7642191526646969,-1.86637960669173,1.102160454027033,0.6625204786581327
1972-07-01,-0.7491760541059643,-0.01730791974724641,-0.7318681343587179,-0.4399337908725943
1972-08-01,-0.2168347367837973,0.21115293582957861,-0.4279876726133759,-0.2572679836983511
1972-09-01,0.33659656832273777,0.11325045453808658,0.2233461137846512,0.13425574622133155
1972-10-01,0.7522857503502939,0.2382262766145898,0.514059473735704,0.30900666718148556
1972-11-01,1.5660214381236366,0.7168343694145117,0.8491870687091249,0.5104554615218183
1972-12-01,-0.1571269257162352,0.3619225940242517,-0.519049519740487,-0.31200623739427585
1973-01-01,-0.7442483405104876,0.15150519916326474,-0.8957535396737524,-0.5384470670273344
1973-02-01,-0.4942295159671193,0.10582606758590558,-0.6000555835530249,-0.3606998518087679
1973-03-01,-0.4287692256811091,0.20961264040261693,-0.638381866083726,-0.3837381916028068
1973-04-01,-0.07403335521251377,0.5741247756498135,-0.6481581308623272,-0.38961480929212977
1973-05-01,0.06857175302064492,0.5212494490353791,-0.4526776960147342,-0.2721094217686261
1973-06-01,0.35463283528787565,-0.9893891786739599,1.3440220139618355,0.8079060582908763
1973-07-01,0.5589126639983159,-1.3353607208188387,1.8942733848171547,1.1386680632869457
1973-08-01,0.3932203823646564,-1.1724235437222927,1.565643926086949,0.9411253683884053
1973-09-01,0.31401469436719637,-0.9876940387331762,1.3017087331003725,0.7824710910068433
1973-10-01,1.0663022112077944,-0.4685981804245443,1.5349003916323387,0.9226450998502895
1973-11-01,1.1399725734672852,-1.1329870909653188,2.272959664432604,1.3663004504910157
1973-12-01,0.6003837587341446,-2.2668482679905426,2.8672320267246874,1.7235239459271832
1974-01-01,0.3020033924782227,-2.567727457768334,2.869730850246557,1.7250260155666284
1974-02-01,1.3364056446812003,-2.0430082986946028,3.379413943375803,2.031401993392869
1974-03-01,-0.13207284290601407,-1.5998677492710711,1.467794906365057,0.8823072723974682
1974-04-01,0.2625649796005281,-1.506496507436673,1.769061487037201,1.0634018476032232
1974-05-01,0.5052381700638598,-0.594364524492663,1.099602694556523,0.6609829819873865
1974-06-01,1.1954552877295734,-0.17352158505943527,1.3689768727890086,0.8229066917781482
1974-07-01,0.38317494587828443,0.29979734513679274,0.0833776007414917,0.050119170716739304
1974-08-01,0.7088968145392772,0.031207311346423117,0.6776895031928541,0.40736643416704327
1974-09-01,1.143687150792011,-1.1568820443613608,2.300569195153372,1.3828968357467335
1974-10-01,1.8686634414339511,-1.360502580036707,3.2291660214706583,1.9410863548900703
1974-11-01,2.003376899864524,-1.5156160343296372,3.518992934194161,2.1153044229073013
1974-12-01,2.3569466143826645,-1.4118620603579408,3.7688086747406055,2.265471345879759
1975-01-01,2.6392430069835213,-1.3658080420629086,4.00505104904643,2.4074791727189075
1975-02-01,1.1005017963689427,-1.2513453475037637,2.3518471438727064,1.4137205610999817
1975-03-01,1.439074348641528,-1.3739577533166747,2.8130321019582025,1.6909437894097497
1975-04-01,1.2821005704476611,-0.7304810018530645,2.012581572300726,1.209784384612397
1975-05-01,1.609902101287084,-0.4525595486771326,2.0624616499642165,1.239767834670305
1975-06-01,1.2835903686045989,-0.81237745024216,2.0959678188467588,1.2599087524150434
1975-07-01,-0.034887264327771686,-0.8608030345120382,0.8259157701842665,0.49646683420230897
1975-08-01,0.3077788398532599,0.1710563564610494,0.13672248339221046,0.0821853522410215
1975-09-01,0.7376832227952245,0.06924201376774965,0.6684412090274748,0.4018071852801584
1975-10-01,0.4154055336154769,-0.32092541250630263,0.7363309461217795,0.44261643492375913
1975-11-01,-0.413885860211382,-0.40000206080159517,-0.013883799409786846,-0.008345700843245695
1975-12-01,-0.7946498721309992,-0.596238958081029,-0.19841091404997024,-0.11926693002556209
1976-01-01,-0.39465211708225867,-0.004480274233818511,-0.39017184284844014,-0.23453648254062112
1976-02-01,-1.463965967300646,-0.3653087399943129,-1.098657227306333,-0.6604146514753791
1976-03-01,-1.200718528569082,-0.7104082630350386,-0.49031026553404344,-0.2947307632257355
1976-04-01,-0.430238143695693,-0.8625063241640756,0.43226818046838256,0.25984104291367416
1976-05-01,-0.6425536951909601,-0.8166071503828646,0.17405345519190452,0.10462540007175226
1976-06-01,-0.7186169217641861,-0.8451392894823001,0.12652236771811398,0.07605395322912684
1976-07-01,-0.9305514106614983,-0.921681377577671,-0.008870033083827278,-0.005331872090800466
1976-08-01,-0.6769599937614097,0.11091148740825559,-0.7878714811696653,-0.4735980037374992
1976-09-01,-0.182348049665286,1.8048860194823173,-1.9872340691476034,-1.1945477284064545
1976-10-01,-0.25312442419455206,1.5753494020199945,-1.8284738262145466,-1.0991152423690718
1976-11-01,-0.5560796296401725,0.5161069812342527,-1.0721866108744251,-0.6445028798229249
1976-12-01,-0.17864391241173724,0.8990700627599758,-1.077713975171713,-0.6478254378285011
1977-01-01,-0.31754175136999396,1.2695640860674366,-1.5871058374374307,-0.9540263536568269
1977-02-01,-0.16815477290034886,0.9725478594239308,-1.1407026323242797,-0.6856885957147012
1977-03-01,0.17937536044197971,0.5032467368758097,-0.32387137643382996,-0.1946825605605937
1977-04-01,0.894700849288034,-0.49259093035563195,1.387291779643666,0.8339159788666043
1977-05-01,-0.3155393457182726,-1.110974720868896,0.7954353751506235,0.4781447415944727
1977-06-01,-0.39031844353674533,-0.539769608803684,0.14945116526693863,0.08983669953580038
1977-07-01,-0.35175386461655406,2.220276802086775,-2.572030666703329,-1.546075239954028
1977-08-01,-0.09487382529575553,1.097189543339029,-1.1920633686347846,-0.7165620855775803
1977-09-01,-0.37001876914046483,0.5293747111553838,-0.8993934802958486,-0.540635074403599
1977-10-01,-0.524232192515171,1.713975990446556,-2.238208182961727,-1.3454109619832015
1977-11-01,-0.19332891652910397,2.1163027859112273,-2.3096317024403312,-1.3883444061469066
1977-12-01,0.31029594101400004,1.212263466242207,-0.9019675252282069,-0.5421823604402578
1978-01-01,-0.11690446349315876,0.8456161066465238,-0.9625205701396825,-0.5785814456663498
1978-02-01,0.5420310689053388,0.6231697379749779,-0.08113866906963907,-0.048773324857818386
1978-03-01,0.2196531550422935,1.1122746588697505,-0.892621503827457,-0.5365643666632627
